uid,file_name,x0,y0,x1,y1,family,genus,species
380,A000002_R.avi.39809.png,1217,362,1348,449,Nemipteridae,Scolopsis,xenochrous
381,A000002_L.avi.39631.png,809,500,931,581,Nemipteridae,Scolopsis,xenochrous
386,A000002_R.avi.40187.png,1468,458,1588,538,Nemipteridae,Scolopsis,xenochrous
388,A000002_R.avi.40497.png,1039,468,1179,562,Acanthuridae,Naso,lituratus
389,A000002_L.avi.41444.png,476,354,676,487,Lethrinidae,Lethrinus,olivaceus
390,A000002_R.avi.41764.png,1159,271,1379,418,Lethrinidae,Lethrinus,olivaceus
391,A000002_L.avi.41549.png,930,411,1166,569,Lethrinidae,Lethrinus,olivaceus
392,A000002_R.avi.41869.png,1578,313,1822,476,Lethrinidae,Lethrinus,olivaceus
393,A000002_L.avi.41781.png,410,219,699,412,Lethrinidae,Lethrinus,olivaceus
395,A000002_L.avi.45824.png,811,526,1285,842,Lutjanidae,Lutjanus,bohar
396,A000002_R.avi.46144.png,1016,439,1518,774,Lutjanidae,Lutjanus,bohar
397,A000002_L.avi.52300.png,610,951,786,1068,Labridae,Labroides,dimidiatus
398,A000002_R.avi.52620.png,112,858,225,932,Labridae,Labroides,dimidiatus
399,A000002_L.avi.53720.png,1193,627,1362,740,Nemipteridae,Scolopsis,xenochrous
400,A000002_R.avi.54040.png,1578,552,1738,659,Nemipteridae,Scolopsis,xenochrous
401,A000002_L.avi.53720.png,1024,550,1170,648,Nemipteridae,Scolopsis,xenochrous
402,A000002_R.avi.54040.png,1502,464,1646,560,Nemipteridae,Scolopsis,xenochrous
403,A000002_L.avi.53720.png,800,567,922,649,Nemipteridae,Scolopsis,xenochrous
404,A000002_R.avi.54040.png,1228,495,1331,564,Nemipteridae,Scolopsis,xenochrous
407,A000002_L.avi.80882.png,749,460,938,586,Chaetodontidae,Chaetodon,lunula
409,A000002_L.avi.85609.png,204,812,597,1074,Lethrinidae,Lethrinus,atkinsoni
410,A000002_R.avi.85929.png,266,726,582,937,Lethrinidae,Lethrinus,atkinsoni
411,A000002_L.avi.85613.png,1580,747,1939,987,Lethrinidae,Lethrinus,atkinsoni
412,A000002_R.avi.85933.png,1466,688,1903,979,Lethrinidae,Lethrinus,atkinsoni
413,A000002_L.avi.85688.png,395,351,793,616,Lethrinidae,Lethrinus,atkinsoni
415,A000002_L.avi.85722.png,1201,779,1479,964,Lethrinidae,Lethrinus,atkinsoni
417,A000002_L.avi.85736.png,549,633,829,820,Lethrinidae,Lethrinus,atkinsoni
418,A000002_R.avi.86056.png,666,586,852,710,Lethrinidae,Lethrinus,atkinsoni
419,A000002_L.avi.85782.png,1327,850,1656,1069,Lethrinidae,Lethrinus,atkinsoni
420,A000002_R.avi.86102.png,1371,805,1716,1035,Lethrinidae,Lethrinus,atkinsoni
421,A000002_L.avi.85858.png,479,581,824,811,Lethrinidae,Lethrinus,atkinsoni
422,A000002_R.avi.86178.png,636,538,885,704,Lethrinidae,Lethrinus,atkinsoni
423,A000002_L.avi.85963.png,356,469,619,645,Lethrinidae,Lethrinus,atkinsoni
425,A000002_L.avi.86042.png,1288,480,1615,698,Lethrinidae,Lethrinus,atkinsoni
426,A000002_R.avi.86362.png,1242,379,1598,616,Lethrinidae,Lethrinus,atkinsoni
427,A000002_L.avi.86042.png,1025,543,1356,764,Lethrinidae,Lethrinus,atkinsoni
428,A000002_R.avi.86362.png,1096,443,1490,706,Lethrinidae,Lethrinus,atkinsoni
429,A000002_L.avi.86050.png,1206,722,1592,980,Lethrinidae,Lethrinus,atkinsoni
431,A000002_L.avi.86057.png,145,697,530,953,Lethrinidae,Lethrinus,atkinsoni
432,A000002_R.avi.86377.png,364,636,649,826,Lethrinidae,Lethrinus,atkinsoni
433,A000002_L.avi.86112.png,1092,571,1414,785,Lethrinidae,Lethrinus,atkinsoni
434,A000002_R.avi.86432.png,766,453,1228,761,Lethrinidae,Lethrinus,atkinsoni
435,A000002_L.avi.86116.png,774,812,1140,1057,Lethrinidae,Lethrinus,atkinsoni
436,A000002_R.avi.86436.png,598,749,897,948,Lethrinidae,Lethrinus,atkinsoni
437,A000002_L.avi.5365.png,257,752,322,794,Pomacentridae,Pomacentrus,coelestis
438,A000002_R.avi.5685.png,728,661,788,701,Pomacentridae,Pomacentrus,coelestis
441,A000002_L.avi.7777.png,599,539,696,624,Acanthuridae,Acanthurus,grammoptilus
442,A000002_R.avi.8097.png,1213,460,1291,547,Acanthuridae,Acanthurus,grammoptilus
443,A000002_L.avi.7792.png,274,426,398,509,Acanthuridae,Acanthurus,grammoptilus
444,A000002_R.avi.8112.png,966,363,1084,442,Acanthuridae,Acanthurus,grammoptilus
445,A000002_L.avi.7902.png,982,475,1108,559,Balistidae,Sufflamen,fraenatum
446,A000002_R.avi.8222.png,1693,370,1840,468,Balistidae,Sufflamen,fraenatum
448,A000002_R.avi.8418.png,1394,414,1493,493,Acanthuridae,Acanthurus,olivaceus
449,A000002_L.avi.17200.png,704,578,1625,1191,Lutjanidae,Lutjanus,rivulatus
451,A000002_L.avi.18888.png,797,396,946,496,Acanthuridae,Naso,brachycentron
452,A000002_R.avi.19208.png,1575,298,1731,402,Acanthuridae,Naso,brachycentron
453,A000002_L.avi.18915.png,584,247,777,376,Acanthuridae,Naso,unicornis
454,A000002_R.avi.19235.png,1271,163,1454,285,Acanthuridae,Naso,unicornis
455,A000002_L.avi.18931.png,533,316,721,441,Acanthuridae,Naso,brachycentron
456,A000002_R.avi.19251.png,1249,237,1435,361,Acanthuridae,Naso,brachycentron
457,A000002_L.avi.33312.png,335,404,634,603,Lethrinidae,Lethrinus,rubrioperculatus
462,A000002_R.avi.33745.png,204,623,745,984,Lethrinidae,Lethrinus,rubrioperculatus
464,A000002_R.avi.40304.png,959,532,1091,620,Acanthuridae,Naso,lituratus
465,A000002_L.avi.40194.png,38,552,217,672,Acanthuridae,Naso,lituratus
466,A000002_R.avi.40514.png,702,479,872,592,Acanthuridae,Naso,lituratus
468,A000002_R.avi.52058.png,965,167,1115,292,Balistidae,Pseudobalistes,fuscus
469,A000002_L.avi.52167.png,1574,774,1725,875,Labridae,Labroides,dimidiatus
470,A000002_R.avi.52487.png,1095,706,1268,821,Labridae,Labroides,dimidiatus
471,A000002_L.avi.53720.png,614,558,739,640,Nemipteridae,Scolopsis,xenochrous
472,A000002_R.avi.54040.png,1059,487,1163,556,Nemipteridae,Scolopsis,xenochrous
473,A000002_L.avi.56591.png,293,450,419,534,Balistidae,Balistapus,undulatus
474,A000002_R.avi.56911.png,1016,382,1139,464,Balistidae,Balistapus,undulatus
475,A000002_L.avi.73931.png,646,0,1285,393,Carcharhinidae,Carcharhinus,amblyrhynchos
476,A000002_R.avi.74251.png,863,0,1570,322,Carcharhinidae,Carcharhinus,amblyrhynchos
477,A000002_L.avi.80771.png,690,368,884,497,Chaetodontidae,Chaetodon,lunula
478,A000002_R.avi.81091.png,959,289,1169,429,Chaetodontidae,Chaetodon,lunula
479,A000002_L.avi.85672.png,1137,613,1490,848,Lethrinidae,Lethrinus,atkinsoni
480,A000002_R.avi.85992.png,1118,595,1324,732,Lethrinidae,Lethrinus,atkinsoni
481,A000002_L.avi.85963.png,224,633,427,768,Lethrinidae,Lethrinus,atkinsoni
483,A000002_L.avi.85979.png,484,921,796,1129,Lethrinidae,Lethrinus,atkinsoni
484,A000002_R.avi.86299.png,195,775,589,1038,Lethrinidae,Lethrinus,atkinsoni
485,A000002_L.avi.86046.png,476,515,913,806,Lethrinidae,Lethrinus,atkinsoni
486,A000002_R.avi.86366.png,308,458,709,726,Lethrinidae,Lethrinus,atkinsoni
487,A000002_L.avi.86112.png,1203,589,1683,909,Lethrinidae,Lethrinus,atkinsoni
488,A000002_R.avi.86432.png,112,465,750,890,Lethrinidae,Lethrinus,atkinsoni
489,A000003_L.avi.7528.png,655,341,797,435,Labridae,Hologymnosus,doliatus
491,A000003_L.avi.7616.png,383,412,482,478,Mullidae,Parupeneus,multifasciatus
492,A000003_R.avi.7388.png,956,384,1055,450,Mullidae,Parupeneus,multifasciatus
493,A000003_L.avi.9739.png,449,948,559,1022,Labridae,Oxycheilinus,bimaculatus
494,A000003_R.avi.9511.png,356,864,476,945,Labridae,Oxycheilinus,bimaculatus
496,A000003_R.avi.9579.png,419,688,533,764,Labridae,Oxycheilinus,bimaculatus
497,A000003_L.avi.9997.png,473,513,601,599,Labridae,Cirrhilabrus,temminckii
498,A000003_R.avi.9769.png,324,492,430,563,Labridae,Cirrhilabrus,temminckii
499,A000003_L.avi.10003.png,541,320,673,407,Labridae,Cirrhilabrus,temminckii
500,A000003_R.avi.9775.png,390,313,510,393,Labridae,Cirrhilabrus,temminckii
502,A000003_R.avi.9777.png,590,570,688,635,Labridae,Pseudojuloides,severnsi
503,A000003_L.avi.10009.png,53,644,185,733,Labridae,Pseudojuloides,severnsi
504,A000003_R.avi.9781.png,295,611,417,692,Labridae,Pseudojuloides,severnsi
505,A000003_L.avi.10032.png,690,629,794,698,Labridae,Cirrhilabrus,temminckii
506,A000003_R.avi.9804.png,681,620,791,694,Labridae,Cirrhilabrus,temminckii
507,A000003_L.avi.10043.png,326,898,469,994,Labridae,Cirrhilabrus,temminckii
508,A000003_R.avi.9815.png,101,818,245,914,Labridae,Cirrhilabrus,temminckii
509,A000003_L.avi.10047.png,483,639,596,714,Labridae,Cirrhilabrus,temminckii
510,A000003_R.avi.9819.png,379,604,479,671,Labridae,Cirrhilabrus,temminckii
511,A000003_L.avi.10075.png,365,527,483,606,Labridae,Pseudojuloides,severnsi
513,A000003_L.avi.10077.png,273,569,363,657,Labridae,Pseudojuloides,severnsi
514,A000003_R.avi.9849.png,494,530,563,618,Labridae,Pseudojuloides,severnsi
515,A000003_L.avi.10079.png,262,733,364,801,Labridae,Pseudojuloides,severnsi
516,A000003_R.avi.9851.png,261,672,382,752,Labridae,Pseudojuloides,severnsi
517,A000003_L.avi.10269.png,126,711,218,787,Labridae,Cirrhilabrus,temminckii
519,A000003_L.avi.10303.png,370,983,501,1070,Labridae,Cirrhilabrus,temminckii
520,A000003_R.avi.10075.png,210,894,338,979,Labridae,Cirrhilabrus,temminckii
521,A000003_L.avi.10380.png,582,748,676,810,Labridae,Cirrhilabrus,temminckii
523,A000003_L.avi.10380.png,375,698,461,755,Labridae,Cirrhilabrus,temminckii
525,A000003_L.avi.11024.png,1586,877,1742,997,Pinguipedidae,Parapercis,clathrata
527,A000003_L.avi.11563.png,262,597,425,706,Labridae,Halichoeres,zeylonicus
528,A000003_R.avi.11335.png,431,564,583,664,Labridae,Halichoeres,zeylonicus
530,A000003_R.avi.12685.png,623,405,695,454,Labridae,Cirrhilabrus,morrisoni
531,A000003_L.avi.12924.png,934,259,1007,308,Labridae,Cirrhilabrus,morrisoni
532,A000003_R.avi.12696.png,1468,191,1546,244,Labridae,Cirrhilabrus,morrisoni
533,A000003_L.avi.12924.png,574,230,657,286,Labridae,Cirrhilabrus,morrisoni
534,A000003_R.avi.12696.png,1080,200,1165,257,Labridae,Cirrhilabrus,morrisoni
535,A000003_L.avi.12924.png,496,313,583,371,Labridae,Cirrhilabrus,morrisoni
536,A000003_R.avi.12696.png,961,288,1047,345,Labridae,Cirrhilabrus,morrisoni
537,A000003_L.avi.12924.png,345,247,426,301,Labridae,Cirrhilabrus,morrisoni
538,A000003_R.avi.12696.png,902,236,978,287,Labridae,Cirrhilabrus,morrisoni
539,A000003_L.avi.12924.png,333,285,420,342,Labridae,Cirrhilabrus,morrisoni
540,A000003_R.avi.12696.png,860,275,945,331,Labridae,Cirrhilabrus,morrisoni
541,A000003_L.avi.12924.png,411,323,490,376,Labridae,Cirrhilabrus,morrisoni
542,A000003_R.avi.12696.png,928,306,999,354,Labridae,Cirrhilabrus,morrisoni
543,A000003_L.avi.12924.png,88,333,171,389,Labridae,Cirrhilabrus,morrisoni
544,A000003_R.avi.12696.png,627,353,694,397,Labridae,Cirrhilabrus,morrisoni
545,A000003_L.avi.12924.png,-18,343,60,396,Labridae,Cirrhilabrus,morrisoni
546,A000003_R.avi.12696.png,548,349,616,395,Labridae,Cirrhilabrus,morrisoni
547,A000003_L.avi.14395.png,1004,468,1142,560,Balistidae,Sufflamen,chrysopterum
548,A000003_R.avi.14167.png,1481,418,1624,513,Balistidae,Sufflamen,chrysopterum
549,A000003_L.avi.15036.png,1260,784,1333,833,Labridae,Labroides,dimidiatus
550,A000003_R.avi.14808.png,1215,753,1305,812,Labridae,Labroides,dimidiatus
551,A000003_L.avi.15073.png,1160,680,1245,737,Labridae,Labroides,dimidiatus
552,A000003_R.avi.14845.png,1342,644,1426,701,Labridae,Labroides,dimidiatus
553,A000003_L.avi.15498.png,224,49,1058,605,Carangidae,Caranx,ignobilis
554,A000003_R.avi.15270.png,319,26,1178,599,Carangidae,Caranx,ignobilis
555,A000003_L.avi.19083.png,217,624,588,871,Lethrinidae,Lethrinus,rubrioperculatus
556,A000003_R.avi.18855.png,242,587,586,816,Lethrinidae,Lethrinus,rubrioperculatus
560,A000003_R.avi.18913.png,508,680,750,841,Lethrinidae,Lethrinus,rubrioperculatus
561,A000003_L.avi.19220.png,54,582,269,726,Lethrinidae,Lethrinus,rubrioperculatus
562,A000003_R.avi.18992.png,335,561,502,673,Lethrinidae,Lethrinus,rubrioperculatus
564,A000003_R.avi.18993.png,1356,312,1800,608,Lethrinidae,Lethrinus,rubrioperculatus
565,A000003_L.avi.19291.png,689,485,1116,770,Lethrinidae,Lethrinus,rubrioperculatus
566,A000003_R.avi.19063.png,664,474,1020,711,Lethrinidae,Lethrinus,rubrioperculatus
567,A000003_L.avi.19468.png,1261,289,1584,504,Lethrinidae,Lethrinus,rubrioperculatus
568,A000003_R.avi.19240.png,1400,191,1781,445,Lethrinidae,Lethrinus,rubrioperculatus
569,A000003_L.avi.19653.png,874,343,1041,454,Siganidae,Siganus,argenteus
570,A000003_R.avi.19425.png,1158,290,1341,412,Siganidae,Siganus,argenteus
571,A000003_L.avi.22693.png,256,229,381,312,Scaridae,Chlorurus,capistratoides
572,A000003_R.avi.22465.png,953,222,1069,299,Scaridae,Chlorurus,capistratoides
573,A000003_L.avi.22717.png,253,171,381,257,Scaridae,Chlorurus,capistratoides
575,A000003_L.avi.22941.png,1103,286,1214,360,Scaridae,Scarus,schlegeli
577,A000003_L.avi.24772.png,273,274,430,379,Serranidae,Variola,albimarginata
578,A000003_R.avi.24544.png,930,264,1069,356,Serranidae,Variola,albimarginata
583,A000003_L.avi.61343.png,259,346,963,815,Lutjanidae,Lutjanus,rivulatus
584,A000003_R.avi.61115.png,260,325,959,791,Lutjanidae,Lutjanus,rivulatus
586,A000003_R.avi.64016.png,591,172,1448,743,Carcharhinidae,Carcharhinus,amblyrhynchos
587,A000003_L.avi.65068.png,182,167,541,407,Carangidae,Caranx,melampygus
588,A000003_R.avi.64840.png,623,179,936,388,Carangidae,Caranx,melampygus
589,A000003_L.avi.73309.png,351,498,539,623,Lethrinidae,Lethrinus,atkinsoni
590,A000003_R.avi.73081.png,639,457,850,598,Lethrinidae,Lethrinus,atkinsoni
591,A000003_L.avi.73331.png,1100,531,1204,824,Lethrinidae,Lethrinus,atkinsoni
593,A000003_L.avi.73358.png,292,376,627,600,Lethrinidae,Lethrinus,atkinsoni
594,A000003_R.avi.73130.png,486,376,766,563,Lethrinidae,Lethrinus,atkinsoni
595,A000003_L.avi.73375.png,1051,550,1356,754,Lethrinidae,Lethrinus,atkinsoni
597,A000003_L.avi.73419.png,3,560,473,873,Lethrinidae,Lethrinus,atkinsoni
598,A000003_R.avi.73191.png,87,542,457,789,Lethrinidae,Lethrinus,atkinsoni
599,A000003_L.avi.73420.png,631,747,957,964,Lethrinidae,Lethrinus,atkinsoni
602,A000003_R.avi.73209.png,446,525,714,703,Lethrinidae,Lethrinus,atkinsoni
605,A000003_L.avi.73475.png,700,388,1120,668,Lethrinidae,Lethrinus,atkinsoni
606,A000003_R.avi.73247.png,481,358,908,642,Lethrinidae,Lethrinus,atkinsoni
608,A000003_R.avi.73249.png,187,395,426,554,Lethrinidae,Lethrinus,atkinsoni
609,A000003_L.avi.73533.png,1227,514,1474,678,Lethrinidae,Lethrinus,atkinsoni
610,A000003_R.avi.73305.png,1411,455,1708,653,Lethrinidae,Lethrinus,atkinsoni
611,A000003_L.avi.73540.png,443,351,726,539,Lethrinidae,Lethrinus,atkinsoni
612,A000003_R.avi.73312.png,457,326,760,528,Lethrinidae,Lethrinus,atkinsoni
613,A000003_L.avi.73542.png,1268,389,1542,572,Lethrinidae,Lethrinus,atkinsoni
614,A000003_R.avi.73314.png,1399,316,1699,516,Lethrinidae,Lethrinus,atkinsoni
615,A000003_L.avi.73555.png,801,337,1001,470,Lethrinidae,Lethrinus,atkinsoni
616,A000003_R.avi.73327.png,1068,282,1297,435,Lethrinidae,Lethrinus,atkinsoni
617,A000003_L.avi.73676.png,637,731,1064,1015,Lethrinidae,Lethrinus,atkinsoni
618,A000003_R.avi.73448.png,437,678,877,971,Lethrinidae,Lethrinus,atkinsoni
619,A000003_L.avi.7524.png,731,406,876,503,Labridae,Hologymnosus,doliatus
620,A000003_R.avi.7296.png,1172,354,1339,466,Labridae,Hologymnosus,doliatus
621,A000003_L.avi.10001.png,419,590,540,670,Labridae,Pseudojuloides,severnsi
622,A000003_R.avi.9773.png,475,554,585,628,Labridae,Pseudojuloides,severnsi
623,A000003_L.avi.10296.png,187,893,276,976,Labridae,Cirrhilabrus,temminckii
624,A000003_R.avi.10068.png,65,812,169,881,Labridae,Cirrhilabrus,temminckii
625,A000003_L.avi.10380.png,659,902,801,997,Labridae,Cirrhilabrus,temminckii
627,A000003_L.avi.11559.png,1240,532,1402,640,Labridae,Halichoeres,zeylonicus
628,A000003_R.avi.11331.png,1523,487,1689,599,Labridae,Halichoeres,zeylonicus
629,A000003_L.avi.12924.png,695,292,776,346,Labridae,Cirrhilabrus,morrisoni
630,A000003_R.avi.12696.png,1183,252,1263,305,Labridae,Cirrhilabrus,morrisoni
631,A000003_L.avi.12924.png,398,450,491,512,Labridae,Cirrhilabrus,morrisoni
632,A000003_R.avi.12696.png,848,422,934,480,Labridae,Cirrhilabrus,morrisoni
633,A000003_L.avi.12924.png,288,379,378,439,Labridae,Cirrhilabrus,morrisoni
634,A000003_R.avi.12696.png,789,364,872,419,Labridae,Cirrhilabrus,morrisoni
635,A000003_L.avi.12924.png,136,309,229,371,Labridae,Cirrhilabrus,morrisoni
636,A000003_R.avi.12696.png,669,312,750,365,Labridae,Cirrhilabrus,morrisoni
637,A000003_L.avi.12924.png,226,346,294,391,Labridae,Cirrhilabrus,morrisoni
638,A000003_R.avi.12696.png,702,333,776,383,Labridae,Cirrhilabrus,morrisoni
639,A000003_L.avi.15028.png,1246,801,1359,876,Labridae,Labroides,dimidiatus
640,A000003_R.avi.14800.png,1227,775,1345,853,Labridae,Labroides,dimidiatus
642,A000003_R.avi.15905.png,254,909,356,977,Nemipteridae,Scolopsis,xenochrous
643,A000003_L.avi.19212.png,637,742,892,912,Lethrinidae,Lethrinus,rubrioperculatus
645,A000003_L.avi.24660.png,567,303,691,386,Serranidae,Variola,albimarginata
649,A000003_L.avi.61166.png,553,225,1183,645,Lutjanidae,Lutjanus,rivulatus
650,A000003_R.avi.60938.png,651,212,1222,593,Lutjanidae,Lutjanus,rivulatus
651,A000003_L.avi.73219.png,80,858,359,1044,Lethrinidae,Lethrinus,atkinsoni
652,A000003_R.avi.72991.png,38,757,356,968,Lethrinidae,Lethrinus,atkinsoni
654,A000003_R.avi.73104.png,215,539,483,718,Lethrinidae,Lethrinus,atkinsoni
655,A000003_L.avi.73407.png,471,456,826,693,Lethrinidae,Lethrinus,atkinsoni
656,A000003_R.avi.73179.png,389,444,701,652,Lethrinidae,Lethrinus,atkinsoni
657,A000003_L.avi.73415.png,310,538,739,824,Lethrinidae,Lethrinus,atkinsoni
658,A000003_R.avi.73187.png,135,513,527,774,Lethrinidae,Lethrinus,atkinsoni
659,A000003_L.avi.73432.png,931,588,1143,908,Lethrinidae,Lethrinus,atkinsoni
660,A000003_R.avi.73204.png,772,558,1040,867,Lethrinidae,Lethrinus,atkinsoni
661,A000003_L.avi.73553.png,231,326,557,543,Lethrinidae,Lethrinus,atkinsoni
662,A000003_R.avi.73325.png,315,323,611,520,Lethrinidae,Lethrinus,atkinsoni
663,A000003_L.avi.73608.png,1265,487,1520,657,Lethrinidae,Lethrinus,atkinsoni
665,A000003_L.avi.82025.png,578,196,793,340,Lutjanidae,Lutjanus,bohar
666,A000003_R.avi.81797.png,1225,152,1449,302,Lutjanidae,Lutjanus,bohar
667,A000003_L.avi.6432.png,86,766,166,858,Labridae,Pseudocheilinus,evanidus
668,A000003_R.avi.6204.png,183,707,262,786,Labridae,Pseudocheilinus,evanidus
670,A000003_R.avi.7395.png,1475,408,1593,486,Mullidae,Parupeneus,multifasciatus
671,A000003_L.avi.7630.png,1025,615,1197,730,Mullidae,Parupeneus,multifasciatus
672,A000003_R.avi.7402.png,1291,573,1484,701,Mullidae,Parupeneus,multifasciatus
673,A000003_L.avi.15024.png,1331,758,1463,846,Labridae,Labroides,dimidiatus
674,A000003_R.avi.14796.png,1173,730,1313,823,Labridae,Labroides,dimidiatus
675,A000003_L.avi.62046.png,369,271,1098,757,Lutjanidae,Lutjanus,rivulatus
676,A000003_R.avi.61818.png,371,283,982,691,Lutjanidae,Lutjanus,rivulatus
677,A000003_L.avi.62389.png,543,109,703,216,Balistidae,Pseudobalistes,flavimarginatus
678,A000003_R.avi.62161.png,1221,68,1388,179,Balistidae,Pseudobalistes,flavimarginatus
679,A000003_L.avi.73459.png,12,593,259,759,Lethrinidae,Lethrinus,atkinsoni
681,A000004_L.avi.5475.png,1188,355,1281,417,Balistidae,Sufflamen,chrysopterum
682,A000004_R.avi.5122.png,1702,396,1799,461,Balistidae,Sufflamen,chrysopterum
689,A000004_L.avi.8033.png,1020,308,1116,372,Acanthuridae,Acanthurus,olivaceus
690,A000004_R.avi.7680.png,1589,348,1692,417,Acanthuridae,Acanthurus,olivaceus
691,A000004_L.avi.8037.png,344,229,433,296,Scaridae,Chlorurus,sordidus
692,A000004_R.avi.7684.png,909,293,994,363,Scaridae,Chlorurus,sordidus
693,A000004_L.avi.9741.png,1281,409,1521,569,Serranidae,Variola,albimarginata
694,A000004_R.avi.9388.png,1605,451,1884,637,Serranidae,Variola,albimarginata
697,A000004_L.avi.14018.png,976,366,1064,459,Acanthuridae,Acanthurus,grammoptilus
699,A000004_L.avi.14309.png,1034,306,1244,446,Scaridae,Chlorurus,capistratoides
700,A000004_R.avi.13956.png,1396,349,1624,501,Scaridae,Chlorurus,capistratoides
701,A000004_L.avi.14863.png,1210,347,1398,472,Lethrinidae,Lethrinus,atkinsoni
703,A000004_L.avi.14966.png,801,478,1012,619,Lethrinidae,Lethrinus,atkinsoni
704,A000004_R.avi.14613.png,1024,528,1232,667,Lethrinidae,Lethrinus,atkinsoni
705,A000004_L.avi.14976.png,1272,380,1688,657,Lethrinidae,Lethrinus,atkinsoni
706,A000004_R.avi.14623.png,1102,447,1489,705,Lethrinidae,Lethrinus,atkinsoni
707,A000004_L.avi.14985.png,1409,546,1736,764,Lethrinidae,Lethrinus,atkinsoni
708,A000004_R.avi.14632.png,1269,611,1609,838,Lethrinidae,Lethrinus,atkinsoni
709,A000004_L.avi.14988.png,1501,692,1937,983,Lethrinidae,Lethrinus,atkinsoni
711,A000004_L.avi.14992.png,955,553,1171,697,Lethrinidae,Lethrinus,atkinsoni
712,A000004_R.avi.14639.png,1050,605,1271,752,Lethrinidae,Lethrinus,atkinsoni
713,A000004_L.avi.14999.png,766,442,956,569,Lethrinidae,Lethrinus,atkinsoni
714,A000004_R.avi.14646.png,1041,494,1221,614,Lethrinidae,Lethrinus,atkinsoni
715,A000004_L.avi.14999.png,488,459,766,644,Lethrinidae,Lethrinus,atkinsoni
716,A000004_R.avi.14646.png,684,519,923,678,Lethrinidae,Lethrinus,atkinsoni
718,A000004_R.avi.14651.png,1211,679,1575,922,Lethrinidae,Lethrinus,atkinsoni
719,A000004_L.avi.15019.png,615,195,786,309,Lethrinidae,Lethrinus,atkinsoni
720,A000004_R.avi.14666.png,1037,256,1197,362,Lethrinidae,Lethrinus,atkinsoni
721,A000004_L.avi.15025.png,832,227,992,333,Lethrinidae,Lethrinus,atkinsoni
723,A000004_L.avi.15030.png,430,201,579,301,Lethrinidae,Lethrinus,atkinsoni
724,A000004_R.avi.14677.png,937,265,1082,362,Lethrinidae,Lethrinus,atkinsoni
725,A000004_L.avi.15033.png,1022,400,1291,580,Lethrinidae,Lethrinus,atkinsoni
726,A000004_R.avi.14680.png,1139,449,1422,638,Lethrinidae,Lethrinus,atkinsoni
727,A000004_L.avi.15050.png,1265,292,1439,408,Lethrinidae,Lethrinus,atkinsoni
728,A000004_R.avi.14697.png,1680,328,1875,458,Lethrinidae,Lethrinus,atkinsoni
